payment_id,order_id,seller_id,expected_payout,actual_payout,discrepancy_flag,discrepancy_amt,settlement_date,settlement_cycle,status,discrepancy_pct,discrepancy_severity,risk_score,severity_tier
PAY000077023,ORD000098580,S00094,1890.3,1431.72,1,458.58,2023-08-15 08:05:00,W33,disputed,24.26,critical,0.168,High (15-30%)
PAY000091138,ORD000116629,S00214,1499.15,1132.57,1,366.58,2023-05-23 01:00:00,W21,disputed,24.45,critical,0.168,High (15-30%)
PAY000021904,ORD000028043,S00340,676.01,508.01,1,168.0,2023-01-18 01:32:00,W3,disputed,24.85,critical,0.168,High (15-30%)
PAY000056170,ORD000071873,S00117,608.11,456.84,1,151.27,2024-06-05 06:08:00,W23,disputed,24.88,critical,0.1679,High (15-30%)
PAY000037252,ORD000047760,S00463,552.79,415.12,1,137.67,2024-04-27 12:34:00,W17,disputed,24.9,critical,0.1679,High (15-30%)
PAY000070136,ORD000089688,S00347,4187.61,3216.44,1,971.17,2024-05-11 00:16:00,W19,disputed,23.19,critical,0.1678,High (15-30%)
PAY000012814,ORD000016401,S00270,561.98,422.16,1,139.82,2024-05-08 16:41:00,W19,disputed,24.88,critical,0.1678,High (15-30%)
PAY000089743,ORD000114863,S00050,1987.71,1506.84,1,480.87,2023-07-30 21:21:00,W30,disputed,24.19,critical,0.1678,High (15-30%)
PAY000029342,ORD000037595,S00069,682.79,513.29,1,169.5,2024-05-31 03:35:00,W22,disputed,24.82,critical,0.1678,High (15-30%)
PAY000068665,ORD000087844,S00012,1331.43,1005.48,1,325.95,2023-07-24 14:51:00,W30,disputed,24.48,critical,0.1677,High (15-30%)
PAY000036742,ORD000047107,S00015,3295.57,2519.18,1,776.39,2023-03-04 08:28:00,W9,disputed,23.56,critical,0.1676,High (15-30%)
PAY000012815,ORD000016403,S00368,2588.75,1970.53,1,618.22,2023-02-10 17:37:00,W6,disputed,23.88,critical,0.1676,High (15-30%)
PAY000052620,ORD000067346,S00191,4064.99,3122.55,1,942.44,2023-12-10 17:55:00,W49,disputed,23.18,critical,0.1674,High (15-30%)
PAY000110485,ORD000141436,S00452,2030.55,1541.35,1,489.2,2024-03-22 21:25:00,W12,disputed,24.09,critical,0.1673,High (15-30%)
PAY000069129,ORD000088444,S00092,7806.85,6117.3,1,1689.55,2023-04-29 01:11:00,W17,disputed,21.64,critical,0.1672,High (15-30%)
PAY000069708,ORD000089144,S00359,213.85,160.5,1,53.35,2023-12-09 08:58:00,W49,disputed,24.95,critical,0.1671,High (15-30%)
PAY000109445,ORD000140081,S00446,4486.38,3456.43,1,1029.95,2023-10-16 08:14:00,W42,disputed,22.96,critical,0.1671,High (15-30%)
PAY000057080,ORD000073027,S00453,2319.09,1764.51,1,554.58,2023-08-27 08:29:00,W34,disputed,23.91,critical,0.167,High (15-30%)
PAY000107029,ORD000136976,S00436,419.73,315.54,1,104.19,2024-04-01 12:21:00,W14,disputed,24.82,critical,0.1669,High (15-30%)
PAY000003507,ORD000004470,S00256,1325.4,1002.32,1,323.08,2024-02-11 02:03:00,W6,disputed,24.38,critical,0.1669,High (15-30%)
PAY000027477,ORD000035209,S00244,9573.82,7570.24,1,2003.58,2024-04-08 21:39:00,W15,disputed,20.93,critical,0.1668,High (15-30%)
PAY000099006,ORD000126781,S00055,1491.11,1129.01,1,362.1,2023-05-09 14:26:00,W19,disputed,24.28,critical,0.1668,High (15-30%)
PAY000072541,ORD000092835,S00187,1181.73,893.05,1,288.68,2023-07-20 13:11:00,W29,disputed,24.43,critical,0.1668,High (15-30%)
PAY000009059,ORD000011620,S00009,408.11,306.88,1,101.23,2023-01-29 16:33:00,W4,disputed,24.8,critical,0.1667,High (15-30%)
PAY000114722,ORD000146864,S00198,1570.1,1189.6,1,380.5,2023-06-10 10:47:00,W23,disputed,24.23,critical,0.1667,High (15-30%)
PAY000080894,ORD000103559,S00485,2050.79,1558.71,1,492.08,2024-04-18 05:19:00,W16,disputed,23.99,critical,0.1666,High (15-30%)
PAY000043430,ORD000055570,S00089,2459.15,1874.09,1,585.06,2023-05-18 14:46:00,W20,disputed,23.79,critical,0.1666,High (15-30%)
PAY000006238,ORD000008005,S00466,229.62,172.57,1,57.05,2024-03-02 04:17:00,W9,disputed,24.85,critical,0.1665,High (15-30%)
PAY000103585,ORD000132585,S00044,1496.56,1133.91,1,362.65,2023-08-12 00:19:00,W32,disputed,24.23,critical,0.1665,High (15-30%)
PAY000079497,ORD000101780,S00299,1140.77,862.75,1,278.02,2024-01-04 09:38:00,W1,disputed,24.37,critical,0.1663,High (15-30%)
PAY000045462,ORD000058212,S00299,1244.86,942.0,1,302.86,2023-02-08 17:40:00,W6,disputed,24.33,critical,0.1663,High (15-30%)
PAY000043042,ORD000055074,S00385,1916.85,1456.78,1,460.07,2023-12-21 13:03:00,W51,disputed,24.0,critical,0.1663,High (15-30%)
PAY000092824,ORD000118814,S00004,1551.24,1176.51,1,374.73,2024-04-22 21:41:00,W17,disputed,24.16,critical,0.1662,High (15-30%)
PAY000061343,ORD000078492,S00364,1396.54,1057.96,1,338.58,2024-02-27 23:38:00,W9,disputed,24.24,critical,0.1662,High (15-30%)
PAY000022207,ORD000028426,S00287,404.44,304.49,1,99.95,2024-05-07 21:45:00,W19,disputed,24.71,critical,0.1661,High (15-30%)
PAY000060555,ORD000077483,S00346,5308.09,4115.2,1,1192.89,2024-07-07 00:10:00,W27,disputed,22.47,critical,0.166,High (15-30%)
PAY000091131,ORD000116620,S00262,418.91,315.54,1,103.37,2024-03-27 07:01:00,W13,disputed,24.68,critical,0.166,High (15-30%)
PAY000058706,ORD000075120,S00403,6374.81,4971.23,1,1403.58,2023-12-31 17:17:00,W52,disputed,22.02,critical,0.1659,High (15-30%)
PAY000043228,ORD000055322,S00442,1125.74,852.05,1,273.69,2023-04-01 04:00:00,W13,disputed,24.31,critical,0.1658,High (15-30%)
PAY000107672,ORD000137809,S00227,6933.98,5423.88,1,1510.1,2023-05-31 04:59:00,W22,disputed,21.78,critical,0.1657,High (15-30%)
PAY000069874,ORD000089358,S00364,821.05,620.39,1,200.66,2024-03-19 23:43:00,W12,disputed,24.44,critical,0.1657,High (15-30%)
PAY000025800,ORD000033061,S00145,535.32,403.72,1,131.6,2024-03-12 09:36:00,W11,disputed,24.58,critical,0.1657,High (15-30%)
PAY000026363,ORD000033809,S00398,3010.65,2306.5,1,704.15,2023-04-30 12:50:00,W17,disputed,23.39,critical,0.1655,High (15-30%)
PAY000000472,ORD000000592,S00489,346.14,260.84,1,85.3,2024-03-26 05:32:00,W13,disputed,24.64,critical,0.1655,High (15-30%)
PAY000056442,ORD000072222,S00214,445.99,336.26,1,109.73,2023-05-31 16:11:00,W22,disputed,24.6,critical,0.1655,High (15-30%)
PAY000112080,ORD000143465,S00376,1594.4,1211.2,1,383.2,2024-01-21 07:07:00,W3,disputed,24.03,critical,0.1654,High (15-30%)
PAY000052487,ORD000067177,S00020,8080.95,6365.03,1,1715.92,2023-02-09 11:33:00,W6,disputed,21.23,critical,0.1649,High (15-30%)
PAY000066917,ORD000085644,S00108,1589.22,1208.43,1,380.79,2023-11-21 18:27:00,W47,disputed,23.96,critical,0.1649,High (15-30%)
PAY000105031,ORD000134439,S00131,2635.57,2017.5,1,618.07,2023-11-30 20:55:00,W48,disputed,23.45,critical,0.1648,High (15-30%)
PAY000048102,ORD000061560,S00001,179.73,135.47,1,44.26,2023-10-01 06:34:00,W39,disputed,24.63,critical,0.1648,High (15-30%)
PAY000043826,ORD000056064,S00427,1168.26,886.36,1,281.9,2023-02-04 01:21:00,W5,disputed,24.13,critical,0.1647,High (15-30%)
PAY000013436,ORD000017195,S00016,641.99,485.66,1,156.33,2023-10-10 19:19:00,W41,disputed,24.35,critical,0.1645,High (15-30%)
PAY000081289,ORD000104067,S00403,9787.61,7774.46,1,2013.15,2023-08-12 16:17:00,W32,disputed,20.57,critical,0.1645,High (15-30%)
PAY000053172,ORD000068051,S00170,962.12,729.4,1,232.72,2024-03-03 21:47:00,W9,disputed,24.19,critical,0.1645,High (15-30%)
PAY000009721,ORD000012474,S00425,4061.65,3137.24,1,924.41,2023-06-07 06:17:00,W23,disputed,22.76,critical,0.1643,High (15-30%)
PAY000012399,ORD000015860,S00056,1114.58,846.05,1,268.53,2023-08-19 21:47:00,W33,disputed,24.09,critical,0.1643,High (15-30%)
PAY000010988,ORD000014049,S00164,14045.92,11357.92,1,2688.0,2024-04-21 01:12:00,W16,disputed,19.14,critical,0.1641,High (15-30%)
PAY000114631,ORD000146743,S00044,2097.17,1603.28,1,493.89,2024-01-09 11:46:00,W2,disputed,23.55,critical,0.1637,High (15-30%)
PAY000062027,ORD000079374,S00321,2821.35,2166.35,1,655.0,2023-02-07 13:06:00,W6,disputed,23.22,critical,0.1637,High (15-30%)
PAY000091783,ORD000117483,S00080,14814.2,12021.71,1,2792.49,2023-04-21 14:33:00,W16,disputed,18.85,critical,0.1636,High (15-30%)
PAY000080406,ORD000102961,S00414,4735.9,3676.25,1,1059.65,2023-10-20 14:05:00,W42,disputed,22.37,critical,0.1636,High (15-30%)
PAY000053384,ORD000068324,S00234,699.44,530.48,1,168.96,2023-07-25 10:57:00,W30,disputed,24.16,critical,0.1634,High (15-30%)
PAY000054642,ORD000069946,S00200,1331.18,1013.65,1,317.53,2023-02-26 16:20:00,W8,disputed,23.85,critical,0.1633,High (15-30%)
PAY000016258,ORD000020841,S00179,4186.0,3241.38,1,944.62,2023-07-17 00:27:00,W29,disputed,22.57,critical,0.1633,High (15-30%)
PAY000012011,ORD000015384,S00204,2443.68,1873.84,1,569.84,2023-07-19 13:20:00,W29,disputed,23.32,critical,0.1632,High (15-30%)
PAY000041049,ORD000052571,S00031,1858.29,1420.18,1,438.11,2024-05-13 22:36:00,W20,disputed,23.58,critical,0.1632,High (15-30%)
PAY000001600,ORD000002037,S00431,945.84,718.86,1,226.98,2023-09-12 02:50:00,W37,disputed,24.0,critical,0.1631,High (15-30%)
PAY000106294,ORD000136024,S00129,3163.21,2436.81,1,726.4,2024-05-18 10:55:00,W20,disputed,22.96,critical,0.163,High (15-30%)
PAY000070876,ORD000090652,S00180,1090.64,829.78,1,260.86,2024-01-21 22:30:00,W3,disputed,23.92,critical,0.163,High (15-30%)
PAY000017925,ORD000022978,S00459,191.29,144.71,1,46.58,2023-09-25 08:06:00,W39,disputed,24.35,critical,0.163,High (15-30%)
PAY000079350,ORD000101577,S00345,265.02,200.58,1,64.44,2024-01-27 02:57:00,W4,disputed,24.32,critical,0.163,High (15-30%)
PAY000057013,ORD000072942,S00297,592.29,449.29,1,143.0,2023-07-06 21:49:00,W27,disputed,24.14,critical,0.1629,High (15-30%)
PAY000030551,ORD000039152,S00276,255.04,193.03,1,62.01,2024-06-25 19:01:00,W26,disputed,24.31,critical,0.1629,High (15-30%)
PAY000082700,ORD000105872,S00480,677.47,514.29,1,163.18,2024-01-29 03:46:00,W5,disputed,24.09,critical,0.1628,High (15-30%)
PAY000048771,ORD000062428,S00493,9023.64,7161.99,1,1861.65,2023-10-16 23:59:00,W42,disputed,20.63,critical,0.1628,High (15-30%)
PAY000075743,ORD000096929,S00010,3720.85,2877.0,1,843.85,2023-05-14 13:29:00,W19,disputed,22.68,critical,0.1627,High (15-30%)
PAY000090631,ORD000115977,S00339,4069.43,3153.01,1,916.42,2023-05-16 06:03:00,W20,disputed,22.52,critical,0.1626,High (15-30%)
PAY000090553,ORD000115879,S00351,632.08,479.92,1,152.16,2023-06-01 23:56:00,W22,disputed,24.07,critical,0.1626,High (15-30%)
PAY000077206,ORD000098818,S00126,331.92,251.58,1,80.34,2023-10-29 03:17:00,W43,disputed,24.2,critical,0.1625,High (15-30%)
PAY000071765,ORD000091824,S00081,3619.58,2798.68,1,820.9,2023-07-29 16:23:00,W30,disputed,22.68,critical,0.1624,High (15-30%)
PAY000084074,ORD000107641,S00462,10768.41,8619.33,1,2149.08,2023-02-05 20:51:00,W5,disputed,19.96,critical,0.1623,High (15-30%)
PAY000097002,ORD000124223,S00146,376.04,285.35,1,90.69,2023-09-24 14:30:00,W38,disputed,24.12,critical,0.1621,High (15-30%)
PAY000101884,ORD000130410,S00111,5823.5,4558.48,1,1265.02,2024-02-05 04:09:00,W6,disputed,21.72,critical,0.162,High (15-30%)
PAY000004998,ORD000006379,S00484,911.6,694.18,1,217.42,2024-05-13 11:35:00,W20,disputed,23.85,critical,0.162,High (15-30%)
PAY000011490,ORD000014703,S00052,1461.49,1116.8,1,344.69,2023-01-19 04:21:00,W3,disputed,23.58,critical,0.1619,High (15-30%)
PAY000081341,ORD000104137,S00418,3046.06,2349.7,1,696.36,2023-07-23 18:27:00,W29,disputed,22.86,critical,0.1619,High (15-30%)
PAY000022654,ORD000028992,S00423,377.02,286.2,1,90.82,2024-02-22 10:24:00,W8,disputed,24.09,critical,0.1619,High (15-30%)
PAY000076674,ORD000098133,S00221,2069.33,1587.11,1,482.22,2023-01-19 20:17:00,W3,disputed,23.3,critical,0.1619,High (15-30%)
PAY000016870,ORD000021626,S00156,1020.43,777.82,1,242.61,2023-09-09 18:47:00,W36,disputed,23.78,critical,0.1619,High (15-30%)
PAY000075016,ORD000095988,S00020,2029.61,1556.6,1,473.01,2024-05-24 12:36:00,W21,disputed,23.31,critical,0.1619,High (15-30%)
PAY000024919,ORD000031927,S00313,2274.2,1747.15,1,527.05,2024-02-13 15:21:00,W7,disputed,23.18,critical,0.1617,High (15-30%)
PAY000086493,ORD000110715,S00096,251.15,190.54,1,60.61,2023-05-16 17:10:00,W20,disputed,24.13,critical,0.1617,High (15-30%)
PAY000115884,ORD000148346,S00352,780.44,594.21,1,186.23,2023-03-03 22:45:00,W9,disputed,23.86,critical,0.1616,High (15-30%)
PAY000079279,ORD000101485,S00131,770.39,586.74,1,183.65,2023-01-28 13:39:00,W4,disputed,23.84,critical,0.1615,High (15-30%)
PAY000080341,ORD000102876,S00290,165.45,125.53,1,39.92,2023-04-15 02:37:00,W15,disputed,24.13,critical,0.1614,High (15-30%)
PAY000077696,ORD000099468,S00282,2623.82,2021.08,1,602.74,2023-04-09 02:33:00,W14,disputed,22.97,critical,0.1613,High (15-30%)
PAY000047957,ORD000061367,S00307,920.74,702.27,1,218.47,2023-09-29 10:50:00,W39,disputed,23.73,critical,0.1612,High (15-30%)
PAY000065869,ORD000084317,S00144,308.26,234.22,1,74.04,2023-07-13 09:37:00,W28,disputed,24.02,critical,0.1612,High (15-30%)
PAY000002881,ORD000003659,S00366,249.93,189.92,1,60.01,2023-04-30 04:18:00,W17,disputed,24.01,critical,0.1609,High (15-30%)
PAY000061686,ORD000078931,S00482,456.8,347.67,1,109.13,2024-06-04 14:04:00,W23,disputed,23.89,critical,0.1608,High (15-30%)
PAY000006910,ORD000008871,S00176,412.41,313.77,1,98.64,2023-07-30 18:26:00,W30,disputed,23.92,critical,0.1608,High (15-30%)
PAY000080990,ORD000103675,S00458,800.17,610.4,1,189.77,2023-02-15 18:27:00,W7,disputed,23.72,critical,0.1607,High (15-30%)
PAY000075172,ORD000096192,S00287,814.22,621.45,1,192.77,2023-08-17 15:50:00,W33,disputed,23.68,critical,0.1605,High (15-30%)
PAY000025532,ORD000032716,S00490,896.98,684.94,1,212.04,2024-03-14 03:42:00,W11,disputed,23.64,critical,0.1605,High (15-30%)
PAY000074005,ORD000094702,S00242,424.85,323.53,1,101.32,2024-06-25 03:51:00,W26,disputed,23.85,critical,0.1604,High (15-30%)
PAY000041838,ORD000053573,S00423,5983.34,4701.53,1,1281.81,2024-07-02 14:47:00,W27,disputed,21.42,critical,0.1602,High (15-30%)
PAY000063973,ORD000081865,S00459,1788.32,1374.16,1,414.16,2024-04-03 21:14:00,W14,disputed,23.16,critical,0.1601,High (15-30%)
PAY000114540,ORD000146626,S00040,255.4,194.4,1,61.0,2023-06-21 01:55:00,W25,disputed,23.88,critical,0.1601,High (15-30%)
PAY000074662,ORD000095549,S00095,1616.01,1240.44,1,375.57,2023-11-11 03:32:00,W45,disputed,23.24,critical,0.1601,High (15-30%)
PAY000105531,ORD000135066,S00480,3717.73,2888.49,1,829.24,2023-10-06 08:22:00,W40,disputed,22.31,critical,0.16,High (15-30%)
PAY000067819,ORD000086777,S00007,1535.82,1178.74,1,357.08,2023-01-30 04:28:00,W5,disputed,23.25,critical,0.1599,High (15-30%)
PAY000087395,ORD000111863,S00217,3738.35,2905.63,1,832.72,2023-06-20 12:06:00,W25,disputed,22.28,critical,0.1599,High (15-30%)
PAY000003119,ORD000003968,S00234,155.65,118.43,1,37.22,2023-11-15 15:48:00,W46,disputed,23.91,critical,0.1599,High (15-30%)
PAY000055155,ORD000070583,S00005,1098.35,840.72,1,257.63,2023-11-14 13:20:00,W46,disputed,23.46,critical,0.1599,High (15-30%)
PAY000017042,ORD000021862,S00226,5999.96,4718.98,1,1280.98,2024-03-20 19:57:00,W12,disputed,21.35,critical,0.1598,High (15-30%)
PAY000001734,ORD000002203,S00022,1497.64,1149.59,1,348.05,2024-05-20 15:45:00,W21,disputed,23.24,critical,0.1597,High (15-30%)
PAY000085414,ORD000109342,S00401,6319.83,4978.46,1,1341.37,2023-01-11 17:37:00,W2,disputed,21.22,critical,0.1597,High (15-30%)
PAY000045652,ORD000058462,S00075,6725.15,5309.47,1,1415.68,2023-11-24 00:34:00,W47,disputed,21.05,critical,0.1596,High (15-30%)
PAY000055881,ORD000071510,S00010,15598.17,12766.94,1,2831.23,2024-05-13 22:20:00,W20,disputed,18.15,critical,0.1595,High (15-30%)
PAY000089693,ORD000114797,S00188,2912.2,2255.43,1,656.77,2023-11-08 01:12:00,W45,disputed,22.55,critical,0.1593,High (15-30%)
PAY000088844,ORD000113731,S00153,678.48,518.65,1,159.83,2023-04-14 03:25:00,W15,disputed,23.56,critical,0.1593,High (15-30%)
PAY000047405,ORD000060679,S00122,2460.34,1900.99,1,559.35,2023-05-25 06:25:00,W21,disputed,22.73,critical,0.1592,High (15-30%)
PAY000030349,ORD000038894,S00174,3465.02,2692.33,1,772.69,2023-08-15 18:52:00,W33,disputed,22.3,critical,0.1592,High (15-30%)
PAY000084433,ORD000108092,S00431,1143.89,877.03,1,266.86,2023-01-22 07:29:00,W3,disputed,23.33,critical,0.1592,High (15-30%)
PAY000093033,ORD000119076,S00039,1066.71,817.49,1,249.22,2024-02-08 12:43:00,W6,disputed,23.36,critical,0.1591,High (15-30%)
PAY000076886,ORD000098407,S00005,231.53,176.55,1,54.98,2023-07-30 00:05:00,W30,disputed,23.75,critical,0.1591,High (15-30%)
PAY000098960,ORD000126726,S00496,790.04,604.63,1,185.41,2023-04-24 10:02:00,W17,disputed,23.47,critical,0.159,High (15-30%)
PAY000100582,ORD000128754,S00163,553.59,423.1,1,130.49,2024-01-08 04:22:00,W2,disputed,23.57,critical,0.1589,High (15-30%)
PAY000111610,ORD000142871,S00045,1106.4,848.54,1,257.86,2023-07-19 16:50:00,W29,disputed,23.31,critical,0.1589,High (15-30%)
PAY000010728,ORD000013724,S00233,1455.76,1119.07,1,336.69,2023-03-20 01:30:00,W12,disputed,23.13,critical,0.1588,High (15-30%)
PAY000035578,ORD000045600,S00091,388.86,296.97,1,91.89,2024-03-05 16:48:00,W10,disputed,23.63,critical,0.1588,High (15-30%)
PAY000016940,ORD000021717,S00022,4305.33,3363.23,1,942.1,2023-05-06 22:16:00,W18,disputed,21.88,critical,0.1587,High (15-30%)
PAY000071851,ORD000091940,S00390,670.34,513.11,1,157.23,2023-04-30 04:25:00,W17,disputed,23.46,critical,0.1586,High (15-30%)
PAY000077258,ORD000098889,S00071,837.74,641.84,1,195.9,2023-12-04 16:18:00,W49,disputed,23.38,critical,0.1586,High (15-30%)
PAY000010038,ORD000012871,S00482,951.4,729.47,1,221.93,2024-02-05 15:17:00,W6,disputed,23.33,critical,0.1586,High (15-30%)
PAY000082865,ORD000106075,S00367,256.62,195.96,1,60.66,2023-06-28 04:18:00,W26,disputed,23.64,critical,0.1585,High (15-30%)
PAY000000109,ORD000000145,S00152,1962.49,1514.27,1,448.22,2023-02-27 04:15:00,W9,disputed,22.84,critical,0.1584,High (15-30%)
PAY000033637,ORD000043121,S00204,2067.44,1596.81,1,470.63,2024-03-27 05:49:00,W13,disputed,22.76,critical,0.1582,High (15-30%)
PAY000000486,ORD000000608,S00182,1353.57,1041.32,1,312.25,2024-07-10 23:59:00,W28,disputed,23.07,critical,0.1581,High (15-30%)
PAY000117009,ORD000149815,S00213,684.13,524.1,1,160.03,2024-04-05 07:44:00,W14,disputed,23.39,critical,0.1581,High (15-30%)
PAY000116729,ORD000149443,S00476,1560.96,1203.0,1,357.96,2023-07-14 00:10:00,W28,disputed,22.93,critical,0.1578,High (15-30%)
PAY000074132,ORD000094863,S00367,1578.86,1216.85,1,362.01,2023-09-07 11:14:00,W36,disputed,22.93,critical,0.1578,High (15-30%)
PAY000068370,ORD000087456,S00210,255.58,195.43,1,60.15,2023-03-24 12:44:00,W12,disputed,23.53,critical,0.1577,High (15-30%)
PAY000014471,ORD000018560,S00358,943.62,724.8,1,218.82,2023-12-23 23:45:00,W51,disputed,23.19,critical,0.1576,High (15-30%)
PAY000110220,ORD000141092,S00238,3052.04,2373.2,1,678.84,2024-05-26 04:23:00,W21,disputed,22.24,critical,0.1575,High (15-30%)
PAY000082754,ORD000105937,S00245,6020.36,4754.77,1,1265.59,2023-09-25 01:41:00,W39,disputed,21.02,critical,0.1573,High (15-30%)
PAY000040372,ORD000051716,S00032,526.64,403.8,1,122.84,2024-01-21 01:12:00,W3,disputed,23.33,critical,0.1572,High (15-30%)
PAY000018983,ORD000024317,S00117,809.05,621.31,1,187.74,2023-06-05 20:02:00,W23,disputed,23.2,critical,0.1572,High (15-30%)
PAY000018687,ORD000023947,S00275,2613.53,2028.85,1,584.68,2023-06-01 16:11:00,W22,disputed,22.37,critical,0.1571,High (15-30%)
PAY000001365,ORD000001730,S00027,2259.63,1750.64,1,508.99,2024-03-25 18:38:00,W13,disputed,22.53,critical,0.1571,High (15-30%)
PAY000084339,ORD000107980,S00474,6462.33,5117.47,1,1344.86,2023-08-30 06:34:00,W35,disputed,20.81,critical,0.157,High (15-30%)
PAY000002982,ORD000003790,S00281,361.21,276.75,1,84.46,2023-04-03 18:36:00,W14,disputed,23.38,critical,0.157,High (15-30%)
PAY000024551,ORD000031435,S00314,626.14,480.91,1,145.23,2023-11-23 09:27:00,W47,disputed,23.19,critical,0.1566,High (15-30%)
PAY000078858,ORD000100967,S00439,1376.04,1061.67,1,314.37,2023-11-24 17:27:00,W47,disputed,22.85,critical,0.1566,High (15-30%)
PAY000035484,ORD000045469,S00424,435.84,334.42,1,101.42,2024-05-28 07:08:00,W22,disputed,23.27,critical,0.1565,High (15-30%)
PAY000026113,ORD000033474,S00428,1398.53,1079.51,1,319.02,2023-03-06 05:56:00,W10,disputed,22.81,critical,0.1564,High (15-30%)
PAY000077146,ORD000098740,S00219,898.83,692.22,1,206.61,2023-06-07 21:26:00,W23,disputed,22.99,critical,0.1561,High (15-30%)
PAY000068824,ORD000088049,S00056,263.11,201.97,1,61.14,2023-07-12 01:54:00,W28,disputed,23.24,critical,0.1558,High (15-30%)
PAY000053631,ORD000068639,S00469,749.19,576.88,1,172.31,2023-07-26 02:24:00,W30,disputed,23.0,critical,0.1557,High (15-30%)
PAY000032517,ORD000041685,S00269,1307.16,1009.81,1,297.35,2023-12-07 12:25:00,W49,disputed,22.75,critical,0.1557,High (15-30%)
PAY000008456,ORD000010815,S00448,488.2,375.39,1,112.81,2023-12-14 21:02:00,W50,disputed,23.11,critical,0.1556,High (15-30%)
PAY000099897,ORD000127895,S00229,1785.66,1383.9,1,401.76,2023-10-01 18:39:00,W39,disputed,22.5,critical,0.1555,High (15-30%)
PAY000036770,ORD000047139,S00369,2039.32,1583.4,1,455.92,2024-05-21 13:32:00,W21,disputed,22.36,critical,0.1553,High (15-30%)
PAY000092784,ORD000118757,S00296,1197.62,925.57,1,272.05,2024-05-18 07:31:00,W20,disputed,22.72,critical,0.1552,High (15-30%)
PAY000085819,ORD000109869,S00352,1758.39,1363.38,1,395.01,2023-09-16 15:04:00,W37,disputed,22.46,critical,0.1551,High (15-30%)
PAY000047857,ORD000061247,S00373,120.81,92.81,1,28.0,2023-03-08 02:49:00,W10,disputed,23.18,critical,0.1549,High (15-30%)
PAY000044349,ORD000056737,S00406,4138.92,3251.78,1,887.14,2023-02-01 04:45:00,W5,disputed,21.43,critical,0.1549,High (15-30%)
PAY000078533,ORD000100532,S00388,2690.7,2098.54,1,592.16,2024-06-25 11:23:00,W26,disputed,22.01,critical,0.1548,High (15-30%)
PAY000016366,ORD000020983,S00477,327.78,252.22,1,75.56,2024-01-14 06:58:00,W2,disputed,23.05,critical,0.1547,High (15-30%)
PAY000047134,ORD000060352,S00250,909.12,702.11,1,207.01,2023-05-12 08:04:00,W19,disputed,22.77,critical,0.1546,High (15-30%)
PAY000099323,ORD000127156,S00108,281.07,216.37,1,64.7,2024-01-20 07:27:00,W3,disputed,23.02,critical,0.1544,High (15-30%)
PAY000001515,ORD000001916,S00351,2010.1,1562.76,1,447.34,2023-05-07 01:47:00,W18,disputed,22.25,critical,0.1544,High (15-30%)
PAY000108339,ORD000138660,S00017,714.73,551.55,1,163.18,2024-01-04 21:38:00,W1,disputed,22.83,critical,0.1544,High (15-30%)
PAY000062144,ORD000079516,S00358,2433.68,1897.57,1,536.11,2023-12-07 00:50:00,W49,disputed,22.03,critical,0.1542,High (15-30%)
PAY000074502,ORD000095344,S00370,1119.44,866.36,1,253.08,2023-01-22 21:27:00,W3,disputed,22.61,critical,0.1542,High (15-30%)
PAY000029260,ORD000037489,S00452,1786.32,1388.03,1,398.29,2024-07-07 17:44:00,W27,disputed,22.3,critical,0.1541,High (15-30%)
PAY000060743,ORD000077715,S00401,19386.46,16173.32,1,3213.14,2024-02-26 23:28:00,W9,disputed,16.57,critical,0.1541,High (15-30%)
PAY000025997,ORD000033330,S00047,11497.01,9345.26,1,2151.75,2023-10-24 00:43:00,W43,disputed,18.72,critical,0.154,High (15-30%)
PAY000067181,ORD000085970,S00217,604.96,466.97,1,137.99,2023-01-20 18:39:00,W3,disputed,22.81,critical,0.154,High (15-30%)
PAY000076917,ORD000098440,S00062,13774.58,11291.65,1,2482.93,2024-01-17 03:25:00,W3,disputed,18.03,critical,0.1539,High (15-30%)
PAY000078003,ORD000099864,S00200,298.11,229.79,1,68.32,2023-01-15 23:31:00,W2,disputed,22.92,critical,0.1538,High (15-30%)
PAY000062348,ORD000079793,S00070,1727.26,1342.43,1,384.83,2023-03-06 23:53:00,W10,disputed,22.28,critical,0.1538,High (15-30%)
PAY000086221,ORD000110379,S00319,732.01,565.8,1,166.21,2023-11-06 09:34:00,W45,disputed,22.71,critical,0.1537,High (15-30%)
PAY000049493,ORD000063352,S00412,2421.76,1889.83,1,531.93,2024-06-07 15:29:00,W23,disputed,21.96,critical,0.1536,High (15-30%)
PAY000052272,ORD000066906,S00249,3793.35,2982.78,1,810.57,2023-01-24 02:57:00,W4,disputed,21.37,critical,0.1535,High (15-30%)
PAY000088616,ORD000113434,S00292,795.12,614.99,1,180.13,2023-10-08 21:29:00,W40,disputed,22.65,critical,0.1535,High (15-30%)
PAY000061237,ORD000078361,S00139,2067.8,1611.53,1,456.27,2023-12-15 23:48:00,W50,disputed,22.07,critical,0.1534,High (15-30%)
PAY000052890,ORD000067689,S00380,808.32,625.47,1,182.85,2024-05-08 04:14:00,W19,disputed,22.62,critical,0.1533,High (15-30%)
PAY000016564,ORD000021244,S00474,1378.78,1070.63,1,308.15,2023-07-17 16:23:00,W29,disputed,22.35,critical,0.1532,High (15-30%)
PAY000045601,ORD000058396,S00439,888.13,687.83,1,200.3,2024-04-03 20:32:00,W14,disputed,22.55,critical,0.1531,High (15-30%)
